PO_Number,Vendor_No,Unit_Price,Order_Date,Received_Date,Qty_Ordered,Qty_Received,Base_Unit_Price,Product_Code,Ordered_Value,Currency,Part_No
11090154,MANU123,27,2020-11-19,2020-11-30,5,5,36.18,MATS,13284.93,USD,ECORecRec60EP
11090154,MANU123,32.16,2020-11-19,2020-11-30,10,10,43.09,MATS,13284.93,USD,ECOEvRec48EP
11090154,MANU123,15.99,2020-11-19,2020-11-30,100,100,21.43,MATS,13284.93,USD,ECOEvRec51EP
11090154,MANU123,22.05,2020-11-19,2020-11-30,5,5,29.55,MATS,13284.93,USD,ECOEvRec60EP
11090154,MANU123,24.72,2020-11-19,2020-11-30,15,15,33.12,MATS,13284.93,USD,FBDBlDes36BV
11090154,MANU123,4.29,2020-11-19,2020-11-30,20,20,5.75,DESK,13284.93,USD,FBUMatAnt436B
11090154,MANU123,14.98,2020-11-19,2020-11-30,5,5,20.07,MATS,13284.93,USD,FCAAnAnt24GY
11090154,MANU123,19.4,2020-11-19,2020-11-30,20,20,26,MATS,13284.93,USD,FCAAnAnt32GY
11090154,MANU123,31.35,2020-11-19,2020-11-30,5,5,42.01,MATS,13284.93,USD,FCVFaTem836A
11090154,MANU123,12.29,2020-11-19,2020-11-30,5,5,16.47,DESK,13284.93,USD,FCVTeTem14WG
11090154,MANU123,17.94,2020-11-19,2020-11-30,10,10,24.04,DESK,13284.93,USD,FCVTeTem23WG
11090154,MANU123,32.71,2020-11-19,2020-11-30,15,15,43.83,PRES,13284.93,USD,FDCAdvEnt36CH
11090154,MANU123,9.42,2020-11-19,2020-11-30,5,5,12.62,MATS,13284.93,USD,FOCOcAnt432B
11090154,MANU123,12.15,2020-11-19,2020-11-30,2,2,16.28,MATS,13284.93,USD,M124Pol25ER
11090154,MANU123,96.84,2020-11-19,2020-11-30,1,1,129.77,MATS,13284.93,USD,FICInAnt60BY
11090154,MANU123,61.5,2020-11-19,2020-11-30,1,1,82.41,MATS,13284.93,USD,FMTPrEnt432B
700558,MANU456,89.89,2020-11-24,2020-12-04,1,1,89.89,MATS,724.73,,FNEWiEnt60CH
700558,MANU456,48.5,2020-11-24,2020-12-04,5,5,48.5,MATS,724.73,,FNEWiEnt60CH
700562,MANU456,35.94,2020-12-01,2020-12-11,1,1,35.94,MATS,1999.62,,FNEWiEnt60CH
700562,MANU456,54.97,2020-12-01,2020-12-11,3,3,54.97,MATS,1999.62,,FMTPrEnt672B
700562,MANU456,19.4,2020-12-01,2020-12-11,1,1,19.4,MATS,1999.62,,FNEWiEnt72CH
700565,MANU456,27.68,2020-12-04,2020-12-30,10,10,37.09,MATS,3618.9,USD,FLIPEnt648B
700563,MANU456,54.97,2020-12-04,2020-12-08,1,1,54.97,MATS,935.37,,FMTPrEnt672B
11090173,MANU123,34.54,2020-12-08,2020-12-14,20,20,46.28,MATS,33787.02,USD,111MedPol23ER
11090173,MANU123,38.99,2020-12-08,2020-12-14,10,10,52.25,MATS,33787.02,USD,111DeePol27LR
11090173,MANU123,54.99,2020-12-08,2020-12-14,3,3,73.69,MATS,33787.02,USD,111AllPol23ER
11090173,MANU123,99.94,2020-12-08,2020-12-14,2,0,133.92,MATS,33787.02,USD,111MedPol23ER
11090173,MANU123,38.24,2020-12-08,2020-12-14,50,50,51.24,MATS,33787.02,USD,111MedPol23ER
11090173,MANU123,20.84,2020-12-08,2020-12-14,15,15,27.93,MATS,33787.02,USD,111LowPVC25EV
11090173,MANU123,42.8,2020-12-08,2020-12-14,5,5,57.35,MATS,33787.02,USD,111DeePol27LR
11090173,MANU123,18.49,2020-12-08,2020-12-14,10,10,24.78,MATS,33787.02,USD,113LowPVC25LV
11090173,MANU123,13.9,2020-12-08,2020-12-14,10,10,18.63,MATS,33787.02,USD,114BlPVCLEBV
11090173,MANU123,16.15,2020-12-08,2020-12-14,5,5,21.64,MATS,33787.02,USD,119LowPVC25LV
11090173,MANU123,18.55,2020-12-08,2020-12-14,15,15,24.86,MATS,33787.02,USD,121HarPol19ER
11090173,MANU123,29.62,2020-12-08,2020-12-14,25,0,39.69,MATS,33787.02,USD,121HFPol0ERA
11090173,MANU123,39.42,2020-12-08,2020-12-14,2,2,52.82,MATS,33787.02,USD,121HFPol19ER
11090173,MANU123,49.19,2020-12-08,2020-12-14,3,3,65.91,MATS,33787.02,USD,121HarPol19ER
11090173,MANU123,33.07,2020-12-08,2020-12-14,20,20,44.31,MATS,33787.02,USD,121HFPol0ERA
11090173,MANU123,19.46,2020-12-08,2020-12-14,100,100,26.08,MATS,33787.02,USD,121HarPVC20EV
11090173,MANU123,69.25,2020-12-08,2020-12-14,2,2,92.8,MATS,33787.02,USD,121HarPol19ER
11090173,MANU123,27.8,2020-12-08,2020-12-14,5,5,37.25,MATS,33787.02,USD,122PolPol19ER
11090173,MANU123,37.08,2020-12-08,2020-12-14,10,10,49.69,MATS,33787.02,USD,123HarPol19ER
11090173,MANU123,56.94,2020-12-08,2020-12-14,1,0,76.3,MATS,33787.02,USD,123HarPVC20LV
11090173,MANU123,16.87,2020-12-08,2020-12-14,100,100,22.61,MATS,33787.02,USD,123HarPVC20LV
11090173,MANU123,61.21,2020-12-08,2020-12-14,10,10,82.02,MATS,33787.02,USD,124StuPVC0PBV
11090173,MANU123,13.9,2020-12-08,2020-12-14,15,15,18.63,MATS,33787.02,USD,124StuPVC0PRV
11090173,MANU123,18.65,2020-12-08,2020-12-14,15,15,24.99,MATS,33787.02,USD,128HarPol0ERA
11090173,MANU123,24.36,2020-12-08,2020-12-14,10,10,32.64,MATS,33787.02,USD,311AntPVC26EV
11090173,MANU123,20.05,2020-12-08,2020-12-14,15,15,26.87,MATS,33787.02,USD,319AntPVC26LV
11090173,MANU123,16.75,2020-12-08,2020-12-14,10,10,22.45,MATS,33787.02,USD,ECORecRec48EP
11090173,MANU123,17.22,2020-12-08,2020-12-14,5,5,23.07,MATS,33787.02,USD,ECORecRec48EP
11090173,MANU123,19.68,2020-12-08,2020-12-14,20,20,26.37,MATS,33787.02,USD,ECORecRec48LP
11090173,MANU123,28.83,2020-12-08,2020-12-14,50,50,38.63,MATS,33787.02,USD,ECORecRec51LP
11090173,MANU123,27,2020-12-08,2020-12-14,10,10,36.18,MATS,33787.02,USD,ECORecRec60EP
11090173,MANU123,32.16,2020-12-08,2020-12-14,40,40,43.09,MATS,33787.02,USD,ECOEvRec48EP
11090173,MANU123,15.99,2020-12-08,2020-12-14,800,800,21.43,MATS,33787.02,USD,ECOEvRec51EP
11090173,MANU123,22.05,2020-12-08,2020-12-14,15,15,29.55,MATS,33787.02,USD,ECOEvRec60EP
11090173,MANU123,24.72,2020-12-08,2020-12-14,10,10,33.12,MATS,33787.02,USD,FBDBlDes36BV
11090173,MANU123,4.29,2020-12-08,2020-12-14,20,20,5.75,DESK,33787.02,USD,FBUMatAnt436B
11090173,MANU123,3.65,2020-12-08,2020-12-14,800,800,4.89,DESK,33787.02,USD,FBUMatAnt436B
11090173,MANU123,14.98,2020-12-08,2020-12-14,20,20,20.07,MATS,33787.02,USD,FCAAnAnt24GY
11090173,MANU123,14.98,2020-12-08,2020-12-14,10,10,20.07,MATS,33787.02,USD,FCAAnAnt32BK
11090173,MANU123,19.4,2020-12-08,2020-12-14,40,40,26,MATS,33787.02,USD,FCAAnAnt32GY
11090173,MANU123,19.4,2020-12-08,2020-12-14,5,5,26,MATS,33787.02,USD,FCASyAnt35BK
11090173,MANU123,17.94,2020-12-08,2020-12-14,5,5,24.04,DESK,33787.02,USD,FCVTeTem23WG
11090173,MANU123,18.32,2020-12-08,2020-12-14,5,5,24.55,MATS,33787.02,USD,FPDBlDes24BV
11090173,MANU123,27.59,2020-12-08,2020-12-14,5,5,36.97,MATS,33787.02,USD,FPDCrDes24CV
11090173,MANU123,4.49,2020-12-08,2020-12-14,60,0,6.02,DESK,33787.02,USD,FPRPreEnt60CH
11090173,MANU123,21.54,2020-12-08,2020-12-14,2,2,28.86,MATS,33787.02,USD,M124Pol95ER
11090173,MANU123,80.11,2020-12-08,2020-12-14,1,1,107.35,MATS,33787.02,USD,FICInAnt660B
11090173,MANU123,61.5,2020-12-08,2020-12-14,2,2,82.41,MATS,33787.02,USD,FMTPrEnt432B
700569,MANU456,27.68,2020-12-16,2021-01-14,10,10,35.98,MATS,3043,USD,FLIPEnt648B
11090182,MANU123,24.56,2020-12-17,2020-12-29,10,10,32.91,MATS,15419.96,USD,111MedPol009R
11090182,MANU123,28.4,2020-12-17,2020-12-29,5,5,38.06,MATS,15419.96,USD,111MedPol9RBL
11090182,MANU123,34.54,2020-12-17,2020-12-29,25,25,46.28,MATS,15419.96,USD,111MedPol23ER
11090182,MANU123,38.24,2020-12-17,2020-12-29,20,20,51.24,MATS,15419.96,USD,111MedPol23ER
11090182,MANU123,20.84,2020-12-17,2020-12-29,10,10,27.93,MATS,15419.96,USD,111LowPVC25EV
11090182,MANU123,44.77,2020-12-17,2020-12-29,10,10,59.99,MATS,15419.96,USD,111DeePol27ER
11090182,MANU123,42.8,2020-12-17,2020-12-29,5,5,57.35,MATS,15419.96,USD,111DeePol27LR
11090182,MANU123,13.9,2020-12-17,2020-12-29,5,5,18.63,MATS,15419.96,USD,114BlPVCLEBV
11090182,MANU123,21.95,2020-12-17,2020-12-29,5,5,29.41,MATS,15419.96,USD,118MedPol23ER
11090182,MANU123,27.65,2020-12-17,2020-12-29,30,30,37.05,MATS,15419.96,USD,118DeePol27ER
11090182,MANU123,13.21,2020-12-17,2020-12-29,225,225,17.7,MATS,15419.96,USD,119LowPVC25LV
11090182,MANU123,27.25,2020-12-17,2020-12-29,5,5,36.52,MATS,15419.96,USD,121HFPol009R
11090182,MANU123,18.55,2020-12-17,2020-12-29,10,10,24.86,MATS,15419.96,USD,121HFPol09RC
11090182,MANU123,69.25,2020-12-17,2020-12-29,1,1,92.8,MATS,15419.96,USD,121HarPol19ER
11090182,MANU123,27.8,2020-12-17,2020-12-29,15,15,37.25,MATS,15419.96,USD,122PolPol19ER
11090182,MANU123,61.21,2020-12-17,2020-12-29,10,10,82.02,MATS,15419.96,USD,124StuPVC0PBV
11090182,MANU123,13.9,2020-12-17,2020-12-29,25,25,18.63,MATS,15419.96,USD,124StuPVC0PRV
11090182,MANU123,16.32,2020-12-17,2020-12-29,5,5,21.87,MATS,15419.96,USD,124StuPVC0PRV
11090182,MANU123,16.32,2020-12-17,2020-12-29,5,5,21.87,MATS,15419.96,USD,124TeTem53EG
11090182,MANU123,21.95,2020-12-17,2020-12-29,10,10,29.41,MATS,15419.96,USD,128HarPol19ER
11090182,MANU123,18.65,2020-12-17,2020-12-29,5,5,24.99,MATS,15419.96,USD,128HarPol0ERA
11090182,MANU123,21.32,2020-12-17,2020-12-29,25,25,28.57,MATS,15419.96,USD,128HarPol0ERA
11090182,MANU123,24.36,2020-12-17,2020-12-29,10,10,32.64,MATS,15419.96,USD,311AntPVC26EV
11090182,MANU123,16.75,2020-12-17,2020-12-29,20,20,22.45,MATS,15419.96,USD,ECORecRec48EP
11090182,MANU123,17.22,2020-12-17,2020-12-29,10,10,23.07,MATS,15419.96,USD,ECORecRec48EP
11090182,MANU123,27,2020-12-17,2020-12-29,15,15,36.18,MATS,15419.96,USD,ECORecRec60EP
11090182,MANU123,32.16,2020-12-17,2020-12-29,20,20,43.09,MATS,15419.96,USD,ECOEvRec48EP
11090182,MANU123,22.05,2020-12-17,2020-12-29,20,20,29.55,MATS,15419.96,USD,ECOEvRec60EP
11090182,MANU123,24.72,2020-12-17,2020-12-29,25,25,33.12,MATS,15419.96,USD,FBDBlDes36BV
11090182,MANU123,4.29,2020-12-17,2020-12-29,20,20,5.75,DESK,15419.96,USD,FBUMatAnt436B
11090182,MANU123,12.22,2020-12-17,2020-12-29,5,5,16.37,MATS,15419.96,USD,FBUMatAnt660B
11090182,MANU123,14.98,2020-12-17,2020-12-29,5,5,20.07,MATS,15419.96,USD,FCAAnAnt24GY
11090182,MANU123,31.35,2020-12-17,2020-12-29,10,10,42.01,MATS,15419.96,USD,FCVFaTem836A
11090182,MANU123,12.29,2020-12-17,2020-12-29,10,10,16.47,DESK,15419.96,USD,FCVTeTem14WG
11090182,MANU123,17.94,2020-12-17,2020-12-29,20,20,24.04,DESK,15419.96,USD,FCVTeTem23WG
11090182,MANU123,22.81,2020-12-17,2020-12-29,5,5,30.57,PRES,15419.96,USD,FCVLaSte624A
11090182,MANU123,18.32,2020-12-17,2020-12-29,5,5,24.55,MATS,15419.96,USD,FPDBlDes24BV
11090182,MANU123,27.59,2020-12-17,2020-12-29,5,5,36.97,MATS,15419.96,USD,FPDCrDes24CV
11090182,MANU123,10.62,2020-12-17,2020-12-29,5,5,14.23,MATS,15419.96,USD,FPD19Des924P
11090182,MANU123,2.56,2020-12-17,2020-12-29,30,30,3.43,DESK,15419.96,USD,FPD19Des924P
11090182,MANU123,4.49,2020-12-17,2020-12-29,90,90,6.02,DESK,15419.96,USD,FPRPreEnt60CH
11090182,MANU123,12.15,2020-12-17,2020-12-29,5,5,16.28,MATS,15419.96,USD,M124Pol25ER
11090182,MANU123,33.38,2020-12-17,2020-12-29,5,5,44.73,MATS,15419.96,USD,M124Pol95ER
11090182,MANU123,80.11,2020-12-17,2020-12-29,1,1,107.35,MATS,15419.96,USD,FICInAnt660B
11090182,MANU123,61.5,2020-12-17,2020-12-29,1,1,82.41,MATS,15419.96,USD,FMTPrEnt432B
700570,MANU456,76.44,2020-12-30,2021-01-06,15,15,76.44,MATS,9139.35,,FMTPrEnt239B
700570,MANU456,54.97,2020-12-30,2021-01-06,6,6,54.97,MATS,9139.35,,FMTPrEnt672B
700570,MANU456,89.89,2020-12-30,2021-01-06,2,2,89.89,MATS,9139.35,,FNEWiEnt60CH
700570,MANU456,48.5,2020-12-30,2021-01-06,2,2,48.5,MATS,9139.35,,FNEWiEnt60CH
11090201,MANU123,34.54,2021-01-05,2021-01-11,10,10,44.9,MATS,22701.29,USD,111MedPol23ER
11090201,MANU123,40.38,2021-01-05,2021-01-11,20,20,52.49,MATS,22701.29,USD,111DeePol27ER
11090201,MANU123,38.99,2021-01-05,2021-01-11,5,5,50.69,MATS,22701.29,USD,111DeePol27LR
11090201,MANU123,54.99,2021-01-05,2021-01-11,2,2,71.49,MATS,22701.29,USD,111AllPol23ER
11090201,MANU123,69.79,2021-01-05,2021-01-11,2,2,90.73,MATS,22701.29,USD,111AllPol23ER
11090201,MANU123,99.94,2021-01-05,2021-01-11,2,2,129.92,MATS,22701.29,USD,111MedPol23ER
11090201,MANU123,38.24,2021-01-05,2021-01-11,10,10,49.71,MATS,22701.29,USD,111MedPol23ER
11090201,MANU123,20.84,2021-01-05,2021-01-11,5,5,27.09,MATS,22701.29,USD,111LowPVC25EV
11090201,MANU123,18.49,2021-01-05,2021-01-11,35,35,24.04,MATS,22701.29,USD,113LowPVC25LV
11090201,MANU123,13.9,2021-01-05,2021-01-11,5,5,18.07,MATS,22701.29,USD,114BlPVCLEBV
11090201,MANU123,21.95,2021-01-05,2021-01-11,10,10,28.54,MATS,22701.29,USD,118MedPol23ER
11090201,MANU123,24.18,2021-01-05,2021-01-11,120,120,31.43,MATS,22701.29,USD,118MedPol23ER
11090201,MANU123,27.65,2021-01-05,2021-01-11,10,10,35.95,MATS,22701.29,USD,118DeePol27ER
11090201,MANU123,13.21,2021-01-05,2021-01-11,125,125,17.17,MATS,22701.29,USD,119LowPVC25LV
11090201,MANU123,25.59,2021-01-05,2021-01-11,5,5,33.27,MATS,22701.29,USD,121HFPol0ERA
11090201,MANU123,29.62,2021-01-05,2021-01-11,25,25,38.51,MATS,22701.29,USD,121HFPol0ERA
11090201,MANU123,39.42,2021-01-05,2021-01-11,3,3,51.25,MATS,22701.29,USD,121HFPol19ER
11090201,MANU123,49.19,2021-01-05,2021-01-11,1,1,63.95,MATS,22701.29,USD,121HarPol19ER
11090201,MANU123,19.46,2021-01-05,2021-01-11,325,325,25.3,MATS,22701.29,USD,121HarPVC20EV
11090201,MANU123,71.38077,2021-01-05,2021-01-11,2,2,92.8,MATS,22701.29,USD,121HarPol19ER
11090201,MANU123,27.8,2021-01-05,2021-01-11,5,5,36.14,MATS,22701.29,USD,122PolPol19ER
11090201,MANU123,37.08,2021-01-05,2021-01-11,5,5,48.2,MATS,22701.29,USD,123HarPol19ER
11090201,MANU123,56.94,2021-01-05,2021-01-11,3,3,74.02,MATS,22701.29,USD,123HarPVC20LV
11090201,MANU123,16.87,2021-01-05,2021-01-11,145,145,21.93,MATS,22701.29,USD,123HarPVC20LV
11090201,MANU123,13.9,2021-01-05,2021-01-11,25,25,18.07,MATS,22701.29,USD,124StuPVC0PRV
11090201,MANU123,16.32,2021-01-05,2021-01-11,10,10,21.22,MATS,22701.29,USD,124StuPVC0PRV
11090201,MANU123,18.85,2021-01-05,2021-01-11,10,10,24.51,MATS,22701.29,USD,128HarPol19ER
11090201,MANU123,21.95,2021-01-05,2021-01-11,15,15,28.54,MATS,22701.29,USD,128HarPol19ER
11090201,MANU123,18.65,2021-01-05,2021-01-11,20,20,24.25,MATS,22701.29,USD,128HarPol0ERA
11090201,MANU123,21.32,2021-01-05,2021-01-11,10,10,27.72,MATS,22701.29,USD,128HarPol0ERA
11090201,MANU123,16.75,2021-01-05,2021-01-11,5,5,21.78,MATS,22701.29,USD,ECORecRec48EP
11090201,MANU123,17.22,2021-01-05,2021-01-11,15,15,22.39,MATS,22701.29,USD,ECORecRec48EP
11090201,MANU123,19.68,2021-01-05,2021-01-11,5,5,25.58,MATS,22701.29,USD,ECORecRec51LP
11090201,MANU123,27,2021-01-05,2021-01-11,5,5,35.1,MATS,22701.29,USD,ECORecRec60EP
11090201,MANU123,15.99,2021-01-05,2021-01-11,5,5,20.79,MATS,22701.29,USD,ECOEvRec51EP
11090201,MANU123,14.98,2021-01-05,2021-01-11,5,5,19.47,MATS,22701.29,USD,FCAAnAnt24GY
11090201,MANU123,14.98,2021-01-05,2021-01-11,5,5,19.47,MATS,22701.29,USD,FCAAnAnt32BK
11090201,MANU123,13.88,2021-01-05,2021-01-11,15,15,18.04,MATS,22701.29,USD,FCAAnAnt32BK
11090201,MANU123,19.4,2021-01-05,2021-01-11,5,5,25.22,MATS,22701.29,USD,FCAAnAnt32GY
11090201,MANU123,21.66,2021-01-05,2021-01-11,5,5,28.16,MATS,22701.29,USD,FCDTeDes924G
11090201,MANU123,12.29,2021-01-05,2021-01-11,15,15,15.98,DESK,22701.29,USD,FCVTeTem14WG
11090201,MANU123,17.94,2021-01-05,2021-01-11,15,15,23.32,DESK,22701.29,USD,FCVTeTem23WG
11090201,MANU123,22.81,2021-01-05,2021-01-11,1,1,29.65,PRES,22701.29,USD,FCVLaSte148A
11090201,MANU123,27.59,2021-01-05,2021-01-11,5,5,35.87,MATS,22701.29,USD,FPDCrDes24CV
700575,MANU456,27.68,2021-01-07,2021-02-02,10,10,35.98,MATS,3665.28,USD,FLIPEnt648B
11090215,MANU123,24.56,2021-01-19,2021-01-25,5,5,31.93,MATS,48058.67,USD,111MedPol009R
11090215,MANU123,31.89,2021-01-19,2021-01-25,10,10,41.46,MATS,48058.67,USD,111MedPol23LR
11090215,MANU123,54.99,2021-01-19,2021-01-25,4,4,71.49,MATS,48058.67,USD,111AllPol23ER
11090215,MANU123,69.79,2021-01-19,2021-01-25,2,2,90.73,MATS,48058.67,USD,111AllPol23ER
11090215,MANU123,99.94,2021-01-19,2021-01-25,1,1,129.92,MATS,48058.67,USD,111MedPol23ER
11090215,MANU123,38.24,2021-01-19,2021-01-25,120,120,49.71,MATS,48058.67,USD,111MedPol23ER
11090215,MANU123,20.84,2021-01-19,2021-01-25,15,15,27.09,MATS,48058.67,USD,111LowPVC25EV
11090215,MANU123,44.77,2021-01-19,2021-01-25,5,5,58.2,MATS,48058.67,USD,111DeePol27ER
11090215,MANU123,42.8,2021-01-19,2021-01-25,5,5,55.64,MATS,48058.67,USD,111DeePol27LR
11090215,MANU123,50.67,2021-01-19,2021-01-25,5,5,65.87,MATS,48058.67,USD,112MedPol23ER
11090215,MANU123,13.9,2021-01-19,2021-01-25,15,15,18.07,MATS,48058.67,USD,114BlPVCLEBV
11090215,MANU123,18.85,2021-01-19,2021-01-25,5,5,24.51,MATS,48058.67,USD,114BlPVCLEBV
11090215,MANU123,24.18,2021-01-19,2021-01-25,145,145,31.43,MATS,48058.67,USD,118MedPol23ER
11090215,MANU123,27.65,2021-01-19,2021-01-25,25,25,35.95,MATS,48058.67,USD,118DeePol27ER
11090215,MANU123,13.21,2021-01-19,2021-01-25,265,265,17.17,MATS,48058.67,USD,119LowPVC25LV
11090215,MANU123,27.25,2021-01-19,2021-01-25,10,10,35.43,MATS,48058.67,USD,121HFPol009R
11090215,MANU123,18.55,2021-01-19,2021-01-25,30,30,24.12,MATS,48058.67,USD,121HFPol09RC
11090215,MANU123,25.59,2021-01-19,2021-01-25,10,10,33.27,MATS,48058.67,USD,121HFPol0ERA
11090215,MANU123,29.62,2021-01-19,2021-01-25,50,50,38.51,MATS,48058.67,USD,121HFPol0ERA
11090215,MANU123,39.42,2021-01-19,2021-01-25,13,13,51.25,MATS,48058.67,USD,121HFPol19ER
11090215,MANU123,49.19,2021-01-19,2021-01-25,3,3,63.95,MATS,48058.67,USD,121HarPol19ER
11090215,MANU123,19.46,2021-01-19,2021-01-25,90,90,25.3,MATS,48058.67,USD,121HarPVC20EV
11090215,MANU123,71.38077,2021-01-19,2021-01-25,1,1,92.8,MATS,48058.67,USD,121HarPol19ER
11090215,MANU123,27.8,2021-01-19,2021-01-25,5,5,36.14,MATS,48058.67,USD,122PolPol19ER
11090215,MANU123,16.87,2021-01-19,2021-01-25,75,75,21.93,MATS,48058.67,USD,123HarPVC20LV
11090215,MANU123,13.9,2021-01-19,2021-01-25,50,50,18.07,MATS,48058.67,USD,124StuPVC0PRV
11090215,MANU123,16.32,2021-01-19,2021-01-25,5,5,21.22,MATS,48058.67,USD,124TeTem53EG
11090215,MANU123,18.85,2021-01-19,2021-01-25,5,5,24.51,MATS,48058.67,USD,128HarPol19ER
11090215,MANU123,18.65,2021-01-19,2021-01-25,5,5,24.25,MATS,48058.67,USD,128HarPol0ERA
11090215,MANU123,21.32,2021-01-19,2021-01-25,20,20,27.72,MATS,48058.67,USD,128HarPol0ERA
11090215,MANU123,12.23,2021-01-19,2021-01-25,400,400,15.9,MATS,48058.67,USD,129HarPVC20LV
11090215,MANU123,16.75,2021-01-19,2021-01-25,20,20,21.78,MATS,48058.67,USD,ECORecRec48EP
11090215,MANU123,17.22,2021-01-19,2021-01-25,20,20,22.39,MATS,48058.67,USD,ECORecRec48EP
11090215,MANU123,19.68,2021-01-19,2021-01-25,110,110,25.58,MATS,48058.67,USD,ECORecRec48LP
11090215,MANU123,27,2021-01-19,2021-01-25,15,15,35.1,MATS,48058.67,USD,ECORecRec60EP
11090215,MANU123,32.16,2021-01-19,2021-01-25,60,60,41.81,MATS,48058.67,USD,ECOEvRec48EP
11090215,MANU123,15.99,2021-01-19,2021-01-25,450,450,20.79,MATS,48058.67,USD,ECOEvRec51EP
11090215,MANU123,22.05,2021-01-19,2021-01-25,100,100,28.67,MATS,48058.67,USD,ECOEvRec60EP
11090215,MANU123,24.72,2021-01-19,2021-01-25,100,100,32.14,MATS,48058.67,USD,FBDBlDes36BV
11090215,MANU123,4.29,2021-01-19,2021-01-25,80,80,5.58,DESK,48058.67,USD,FBUMatAnt436B
11090215,MANU123,3.65,2021-01-19,2021-01-25,100,100,4.75,DESK,48058.67,USD,FBUMatAnt436B
11090215,MANU123,12.22,2021-01-19,2021-01-25,10,10,15.89,MATS,48058.67,USD,FBUMatAnt660B
11090215,MANU123,17.59,2021-01-19,2021-01-25,5,5,22.87,MATS,48058.67,USD,FCAAFSAnt2PBK
11090215,MANU123,19.69,2021-01-19,2021-01-25,5,5,25.6,MATS,48058.67,USD,FCAAnAnt24BK
11090215,MANU123,19.4,2021-01-19,2021-01-25,15,15,25.22,MATS,48058.67,USD,FCAAnAnt32GY
11090215,MANU123,18.65,2021-01-19,2021-01-25,5,5,24.25,MATS,48058.67,USD,FCAAntAnt2535
11090215,MANU123,31.35,2021-01-19,2021-01-25,10,10,40.76,MATS,48058.67,USD,FCVFaTem836A
11090215,MANU123,22.81,2021-01-19,2021-01-25,3,3,29.65,PRES,48058.67,USD,FCVLaSte836A
11090215,MANU123,22.81,2021-01-19,2021-01-25,5,5,29.65,PRES,48058.67,USD,FCVLaSte836A
11090215,MANU123,22.81,2021-01-19,2021-01-25,3,3,29.65,PRES,48058.67,USD,FCVLaSte624A
11090215,MANU123,9.42,2021-01-19,2021-01-25,5,5,12.25,MATS,48058.67,USD,FDCAdvEnt72CH
11090215,MANU123,27.59,2021-01-19,2021-01-25,10,10,35.87,MATS,48058.67,USD,FPDCrDes24CV
11090215,MANU123,2.56,2021-01-19,2021-01-25,60,60,3.33,DESK,48058.67,USD,FPD19Des924P
11090215,MANU123,12.15,2021-01-19,2021-01-25,5,5,15.8,MATS,48058.67,USD,M124Pol25ER
11090215,MANU123,21.54,2021-01-19,2021-01-25,1,1,28,MATS,48058.67,USD,M124Pol95ER
11090215,MANU123,33.38,2021-01-19,2021-01-25,5,5,43.39,MATS,48058.67,USD,M124Pol95ER
11090215,MANU123,96.84,2021-01-19,2021-01-25,1,1,125.89,MATS,48058.67,USD,FICInAnt60BY
700579,MANU456,27.68,2021-01-20,2021-02-17,5,5,36.54,MATS,3406.55,USD,FLIPEnt648B
11090229,MANU123,34.54,2021-02-02,2021-02-09,90,90,45.59,MATS,50888.56,USD,111MedPol23ER
11090229,MANU123,40.38,2021-02-02,2021-02-09,10,10,53.3,MATS,50888.56,USD,111DeePol27ER
11090229,MANU123,38.99,2021-02-02,2021-02-09,10,10,51.47,MATS,50888.56,USD,111DeePol27LR
11090229,MANU123,54.99,2021-02-02,2021-02-09,2,2,72.59,MATS,50888.56,USD,111AllPol23ER
11090229,MANU123,69.79,2021-02-02,2021-02-09,6,6,92.12,MATS,50888.56,USD,111AllPol23ER
11090229,MANU123,99.94,2021-02-02,2021-02-09,2,2,131.92,MATS,50888.56,USD,111MedPol23ER
11090229,MANU123,38.24,2021-02-02,2021-02-09,20,20,50.48,MATS,50888.56,USD,111MedPol23ER
11090229,MANU123,20.84,2021-02-02,2021-02-09,60,60,27.51,MATS,50888.56,USD,111LowPVC25EV
11090229,MANU123,44.77,2021-02-02,2021-02-09,10,10,59.1,MATS,50888.56,USD,111DeePol27ER
11090229,MANU123,42.8,2021-02-02,2021-02-09,10,10,56.5,MATS,50888.56,USD,111DeePol27LR
11090229,MANU123,50.67,2021-02-02,2021-02-09,5,5,66.88,MATS,50888.56,USD,112MedPol23ER
11090229,MANU123,13.9,2021-02-02,2021-02-09,5,5,18.35,MATS,50888.56,USD,114BlPVCLEBV
11090229,MANU123,21.95,2021-02-02,2021-02-09,10,10,28.97,MATS,50888.56,USD,118MedPol23ER
11090229,MANU123,24.18,2021-02-02,2021-02-09,20,20,31.92,MATS,50888.56,USD,118MedPol23ER
11090229,MANU123,27.65,2021-02-02,2021-02-09,25,25,36.5,MATS,50888.56,USD,118DeePol27ER
11090229,MANU123,16.15,2021-02-02,2021-02-09,10,10,21.32,MATS,50888.56,USD,119LowPVC25LV
11090229,MANU123,13.21,2021-02-02,2021-02-09,150,150,17.44,MATS,50888.56,USD,119LowPVC25LV
11090229,MANU123,18.55,2021-02-02,2021-02-09,5,5,24.49,MATS,50888.56,USD,121HFPol09RC
11090229,MANU123,29.62,2021-02-02,2021-02-09,15,15,39.1,MATS,50888.56,USD,121HFPol0ERA
11090229,MANU123,39.42,2021-02-02,2021-02-09,24,24,52.03,MATS,50888.56,USD,121HFPol19ER
